1.590	0.267
1.600	0.266
1.610	0.264
1.620	0.263
1.630	0.261
1.640	0.260
1.650	0.258
1.660	0.257
1.670	0.255
1.680	0.254
1.690	0.252
1.700	0.251
1.710	0.250
1.720	0.248
1.730	0.247
1.740	0.245
1.750	0.244
1.760	0.243
1.770	0.241
1.780	0.240
1.790	0.239
1.800	0.238
1.810	0.236
1.820	0.235
1.830	0.234
1.840	0.233
1.850	0.231
1.860	0.230
1.870	0.229
1.880	0.228
1.890	0.227
1.900	0.225
1.910	0.224
1.920	0.223
1.930	0.222
1.940	0.221
1.950	0.220
1.960	0.219
1.970	0.217
1.980	0.216
1.990	0.215
2.000	0.214
2.010	0.213
2.020	0.212
2.030	0.211
2.040	0.210
2.050	0.209
2.060	0.208
2.070	0.207
2.080	0.206
2.090	0.205
2.100	0.204
2.110	0.203
2.120	0.202
2.130	0.201
2.140	0.200
2.150	0.200
2.160	0.199
2.170	0.198
2.180	0.197
2.190	0.196
2.200	0.195
2.210	0.194
2.220	0.193
2.230	0.192
2.240	0.192
2.250	0.191
2.260	0.190
2.270	0.189
2.280	0.188
2.290	0.187
2.300	0.187
2.310	0.186
2.320	0.185
2.330	0.184
2.340	0.183
2.350	0.183
2.360	0.182
2.370	0.181
2.380	0.180
2.390	0.179
2.400	0.179
2.410	0.178
2.420	0.177
2.430	0.176
2.440	0.176
2.450	0.175
2.460	0.174
2.470	0.173
2.480	0.173
2.490	0.172
2.500	0.171
2.510	0.171
2.520	0.170
2.530	0.169
2.540	0.168
2.550	0.168
2.560	0.167
2.570	0.166
2.580	0.166
2.590	0.165
2.600	0.164
2.610	0.164
2.620	0.163
2.630	0.162
2.640	0.162
2.650	0.161
2.660	0.161
2.670	0.160
2.680	0.159
2.690	0.159
2.700	0.158
2.710	0.157
2.720	0.157
2.730	0.156
2.740	0.156
2.750	0.155
2.760	0.154
2.770	0.154
2.780	0.153
2.790	0.153
2.800	0.152
2.810	0.152
2.820	0.151
2.830	0.150
2.840	0.150
2.850	0.149
2.860	0.149
2.870	0.148
2.880	0.148
2.890	0.147
2.900	0.147
2.910	0.146
2.920	0.145
2.930	0.145
2.940	0.144
2.950	0.144
2.960	0.143
2.970	0.143
2.980	0.142
2.990	0.142
3.000	0.141
3.010	0.141
3.020	0.140
3.030	0.140
3.040	0.139
3.050	0.139
3.060	0.138
3.070	0.138
3.080	0.137
3.090	0.137
3.100	0.136
3.110	0.136
3.120	0.135
3.130	0.135
3.140	0.135
3.150	0.134
3.160	0.134
3.170	0.133
3.180	0.133
3.190	0.132
3.200	0.132
3.210	0.131
3.220	0.131
3.230	0.130
3.240	0.130
3.250	0.130
3.260	0.129
3.270	0.129
3.280	0.128
3.290	0.128
3.300	0.128
3.310	0.127
3.320	0.127
3.330	0.126
3.340	0.126
3.350	0.125
3.360	0.125
3.370	0.125
3.380	0.124
3.390	0.124
3.400	0.123
3.410	0.123
3.420	0.123
3.430	0.122
3.440	0.122
3.450	0.122
3.460	0.121
3.470	0.121
3.480	0.120
3.490	0.120
3.500	0.120
3.510	0.119
3.520	0.119
3.530	0.119
3.540	0.118
3.550	0.118
3.560	0.118
3.570	0.117
3.580	0.117
3.590	0.116
3.600	0.116
3.610	0.116
3.620	0.115
3.630	0.115
3.640	0.115
3.650	0.114
3.660	0.114
3.670	0.114
3.680	0.113
3.690	0.113
3.700	0.113
3.710	0.112
3.720	0.112
3.730	0.112
3.740	0.111
3.750	0.111
3.760	0.111
3.770	0.111
3.780	0.110
3.790	0.110
3.800	0.110
3.810	0.109
3.820	0.109
3.830	0.109
3.840	0.108
3.850	0.108
3.860	0.108
3.870	0.108
3.880	0.107
3.890	0.107
3.900	0.107
3.910	0.106
3.920	0.106
3.930	0.106
3.940	0.106
3.950	0.105
3.960	0.105
3.970	0.105
3.980	0.104
3.990	0.104
4.000	0.104
4.010	0.104
4.020	0.103
4.030	0.103
4.040	0.103
4.050	0.103
4.060	0.102
4.070	0.102
4.080	0.102
4.090	0.101
4.100	0.101
4.110	0.101
4.120	0.101
4.130	0.100
4.140	0.100
4.150	0.100
4.160	0.100
4.170	0.099
4.180	0.099
4.190	0.099
4.200	0.099
4.210	0.098
4.220	0.098
4.230	0.098
4.240	0.098
4.250	0.097
4.260	0.097
4.270	0.097
4.280	0.097
4.290	0.097
4.300	0.096
4.310	0.096
4.320	0.096
4.330	0.096
4.340	0.095
4.350	0.095
4.360	0.095
4.370	0.095
4.380	0.095
4.390	0.094
4.400	0.094
4.410	0.094
4.420	0.094
4.430	0.093
4.440	0.093
4.450	0.093
4.460	0.093
4.470	0.093
4.480	0.092
4.490	0.092
4.500	0.092
4.510	0.092
4.520	0.091
4.530	0.091
4.540	0.091
4.550	0.091
4.560	0.091
4.570	0.090
4.580	0.090
4.590	0.090
4.600	0.090
4.610	0.090
4.620	0.089
4.630	0.089
4.640	0.089
4.650	0.089
4.660	0.089
4.670	0.088
4.680	0.088
4.690	0.088
4.700	0.088
4.710	0.088
4.720	0.087
4.730	0.087
4.740	0.087
4.750	0.087
4.760	0.087
4.770	0.087
4.780	0.086
4.790	0.086
4.800	0.086
4.810	0.086
4.820	0.086
4.830	0.085
4.840	0.085
4.850	0.085
4.860	0.085
4.870	0.085
4.880	0.084
4.890	0.084
4.900	0.084
4.910	0.084
4.920	0.084
4.930	0.084
4.940	0.083
4.950	0.083
4.960	0.083
4.970	0.083
4.980	0.083
4.990	0.083
5.000	0.082
5.010	0.082
5.020	0.082
5.030	0.082
5.040	0.082
5.050	0.081
5.060	0.081
5.070	0.081
5.080	0.081
5.090	0.081
5.100	0.081
5.110	0.080
5.120	0.080
5.130	0.080
5.140	0.080
5.150	0.080
5.160	0.080
5.170	0.079
5.180	0.079
5.190	0.079
5.200	0.079
5.210	0.079
5.220	0.078
5.230	0.078
5.240	0.078
5.250	0.078
5.260	0.078
5.270	0.078
5.280	0.077
5.290	0.077
5.300	0.077
5.310	0.077
5.320	0.077
5.330	0.077
5.340	0.076
5.350	0.076
5.360	0.076
5.370	0.076
5.380	0.076
5.390	0.076
5.400	0.075
5.410	0.075
5.420	0.075
5.430	0.075
5.440	0.075
5.450	0.075
5.460	0.074
5.470	0.074
5.480	0.074
5.490	0.074
5.500	0.074
5.510	0.073
5.520	0.073
5.530	0.073
5.540	0.073
5.550	0.073
5.560	0.073
5.570	0.072
5.580	0.072
5.590	0.072
5.600	0.072
5.610	0.072
5.620	0.072
5.630	0.071
5.640	0.071
5.650	0.071
5.660	0.071
5.670	0.071
5.680	0.071
5.690	0.070
5.700	0.070
5.710	0.070
5.720	0.070
5.730	0.070
5.740	0.069
5.750	0.069
5.760	0.069
5.770	0.069
5.780	0.069
5.790	0.069
5.800	0.068
5.810	0.068
5.820	0.068
5.830	0.068
5.840	0.068
5.850	0.067
5.860	0.067
5.870	0.067
5.880	0.067
5.890	0.067
5.900	0.066
5.910	0.066
5.920	0.066
5.930	0.066
5.940	0.066
5.950	0.066
5.960	0.065
5.970	0.065
5.980	0.065
5.990	0.065
6.000	0.065
6.010	0.064
6.020	0.064
6.030	0.064
6.040	0.064
6.050	0.064
6.060	0.064
6.070	0.064
6.080	0.064
6.090	0.063
6.100	0.063
6.110	0.063
6.120	0.063
6.130	0.063
6.140	0.063
6.150	0.063
6.160	0.063
6.170	0.062
6.180	0.062
6.190	0.062
6.200	0.062
6.210	0.062
6.220	0.062
6.230	0.062
6.240	0.061
6.250	0.061
6.260	0.061
6.270	0.061
6.280	0.061
6.290	0.061
6.300	0.061
6.310	0.061
6.320	0.060
6.330	0.060
6.340	0.060
6.350	0.060
6.360	0.060
6.370	0.060
6.380	0.060
6.390	0.060
6.400	0.059
6.410	0.059
6.420	0.059
6.430	0.059
6.440	0.059
6.450	0.059
6.460	0.059
6.470	0.059
6.480	0.058
6.490	0.058
6.500	0.058
6.510	0.058
6.520	0.058
6.530	0.058
6.540	0.058
6.550	0.058
6.560	0.057
6.570	0.057
6.580	0.057
6.590	0.057
6.600	0.057
6.610	0.057
6.620	0.057
6.630	0.057
6.640	0.057
6.650	0.056
6.660	0.056
6.670	0.056
6.680	0.056
6.690	0.056
6.700	0.056
6.710	0.056
6.720	0.056
6.730	0.055
6.740	0.055
6.750	0.055
6.760	0.055
6.770	0.055
6.780	0.055
6.790	0.055
6.800	0.055
6.810	0.054
6.820	0.054
6.830	0.054
6.840	0.054
6.850	0.054
6.860	0.054
6.870	0.054
6.880	0.054
6.890	0.053
6.900	0.053
6.910	0.053
6.920	0.053
6.930	0.053
6.940	0.053
6.950	0.053
6.960	0.053
6.970	0.052
6.980	0.052
6.990	0.052
7.000	0.052
7.010	0.052
7.020	0.052
7.030	0.052
7.040	0.052
7.050	0.052
7.060	0.052
7.070	0.052
7.080	0.052
7.090	0.051
7.100	0.051
7.110	0.051
7.120	0.051
7.130	0.051
7.140	0.051
7.150	0.051
7.160	0.051
7.170	0.051
7.180	0.051
7.190	0.051
7.200	0.051
7.210	0.051
7.220	0.051
7.230	0.050
7.240	0.050
7.250	0.050
7.260	0.050
7.270	0.050
7.280	0.050
7.290	0.050
7.300	0.050
7.310	0.050
7.320	0.050
7.330	0.050
7.340	0.050
7.350	0.050
7.360	0.050
7.370	0.050
7.380	0.049
7.390	0.049
7.400	0.049
7.410	0.049
7.420	0.049
7.430	0.049
7.440	0.049
7.450	0.049
7.460	0.049
7.470	0.049
7.480	0.049
7.490	0.049
7.500	0.049
7.510	0.049
7.520	0.049
7.530	0.049
7.540	0.048
7.550	0.048
7.560	0.048
7.570	0.048
7.580	0.048
7.590	0.048
7.600	0.048
7.610	0.048
7.620	0.048
7.630	0.048
7.640	0.048
7.650	0.048
7.660	0.048
7.670	0.048
7.680	0.048
7.690	0.048
7.700	0.048
7.710	0.047
7.720	0.047
7.730	0.047
7.740	0.047
7.750	0.047
7.760	0.047
7.770	0.047
7.780	0.047
7.790	0.047
7.800	0.047
7.810	0.047
7.820	0.047
7.830	0.047
7.840	0.047
7.850	0.047
7.860	0.047
7.870	0.047
7.880	0.047
7.890	0.047
7.900	0.046
7.910	0.046
7.920	0.046
7.930	0.046
7.940	0.046
7.950	0.046
7.960	0.046
7.970	0.046
7.980	0.046
7.990	0.046
8.000	0.046
